source,target,weight,n_contacts,transmission
1439,1824,80,4,temporal_contact_aggregated
1439,1837,180,9,temporal_contact_aggregated
1439,1847,520,26,temporal_contact_aggregated
1439,1851,40,2,temporal_contact_aggregated
1439,1855,20,1,temporal_contact_aggregated
1439,1857,40,2,temporal_contact_aggregated
1439,1866,1000,50,temporal_contact_aggregated
1439,1880,20,1,temporal_contact_aggregated
1439,1890,60,3,temporal_contact_aggregated
1439,1912,40,2,temporal_contact_aggregated
1441,1443,100,5,temporal_contact_aggregated
1441,1452,40,2,temporal_contact_aggregated
1441,1457,20,1,temporal_contact_aggregated
1441,1459,40,2,temporal_contact_aggregated
1441,1465,20,1,temporal_contact_aggregated
1441,1471,80,4,temporal_contact_aggregated
1441,1475,100,5,temporal_contact_aggregated
1441,1477,40,2,temporal_contact_aggregated
1441,1480,20,1,temporal_contact_aggregated
1441,1482,1360,68,temporal_contact_aggregated
1441,1486,1500,75,temporal_contact_aggregated
1441,1489,40,2,temporal_contact_aggregated
1441,1502,20,1,temporal_contact_aggregated
1441,1504,20,1,temporal_contact_aggregated
1441,1511,20,1,temporal_contact_aggregated
1441,1522,60,3,temporal_contact_aggregated
1441,1546,20,1,temporal_contact_aggregated
1441,1563,140,7,temporal_contact_aggregated
1441,1578,360,18,temporal_contact_aggregated
1441,1585,60,3,temporal_contact_aggregated
1441,1592,280,14,temporal_contact_aggregated
1441,1750,240,12,temporal_contact_aggregated
1441,1824,80,4,temporal_contact_aggregated
1443,1451,80,4,temporal_contact_aggregated
1443,1452,60,3,temporal_contact_aggregated
1443,1453,60,3,temporal_contact_aggregated
1443,1457,220,11,temporal_contact_aggregated
1443,1458,40,2,temporal_contact_aggregated
1443,1459,60,3,temporal_contact_aggregated
1443,1461,20,1,temporal_contact_aggregated
1443,1465,2760,138,temporal_contact_aggregated
1443,1468,20,1,temporal_contact_aggregated
1443,1471,200,10,temporal_contact_aggregated
1443,1475,2120,106,temporal_contact_aggregated
1443,1477,20,1,temporal_contact_aggregated
1443,1480,3020,151,temporal_contact_aggregated
1443,1482,200,10,temporal_contact_aggregated
1443,1483,20,1,temporal_contact_aggregated
1443,1486,200,10,temporal_contact_aggregated
1443,1489,520,26,temporal_contact_aggregated
1443,1493,2360,118,temporal_contact_aggregated
1443,1495,20,1,temporal_contact_aggregated
1443,1498,20,1,temporal_contact_aggregated
1443,1500,40,2,temporal_contact_aggregated
1443,1501,260,13,temporal_contact_aggregated
1443,1502,1040,52,temporal_contact_aggregated
1443,1503,40,2,temporal_contact_aggregated
1443,1511,120,6,temporal_contact_aggregated
1443,1519,20,1,temporal_contact_aggregated
1443,1520,100,5,temporal_contact_aggregated
1443,1521,20,1,temporal_contact_aggregated
1443,1522,60,3,temporal_contact_aggregated
1443,1528,20,1,temporal_contact_aggregated
1443,1532,100,5,temporal_contact_aggregated
1443,1533,240,12,temporal_contact_aggregated
1443,1539,20,1,temporal_contact_aggregated
1443,1545,20,1,temporal_contact_aggregated
1443,1548,40,2,temporal_contact_aggregated
1443,1551,40,2,temporal_contact_aggregated
1443,1563,620,31,temporal_contact_aggregated
1443,1567,20,1,temporal_contact_aggregated
1443,1572,40,2,temporal_contact_aggregated
1443,1578,340,17,temporal_contact_aggregated
1443,1579,20,1,temporal_contact_aggregated
1443,1585,140,7,temporal_contact_aggregated
1443,1592,120,6,temporal_contact_aggregated
1443,1613,40,2,temporal_contact_aggregated
1443,1637,200,10,temporal_contact_aggregated
1443,1650,20,1,temporal_contact_aggregated
1443,1656,20,1,temporal_contact_aggregated
1443,1665,60,3,temporal_contact_aggregated
1443,1673,20,1,temporal_contact_aggregated
1443,1684,100,5,temporal_contact_aggregated
1443,1688,60,3,temporal_contact_aggregated
1443,1696,40,2,temporal_contact_aggregated
1443,1697,200,10,temporal_contact_aggregated
1443,1698,60,3,temporal_contact_aggregated
1443,1700,20,1,temporal_contact_aggregated
1443,1705,220,11,temporal_contact_aggregated
1443,1709,20,1,temporal_contact_aggregated
1443,1711,20,1,temporal_contact_aggregated
1443,1712,20,1,temporal_contact_aggregated
1443,1719,20,1,temporal_contact_aggregated
1443,1730,40,2,temporal_contact_aggregated
1443,1750,180,9,temporal_contact_aggregated
1443,1751,60,3,temporal_contact_aggregated
1443,1757,20,1,temporal_contact_aggregated
1443,1761,20,1,temporal_contact_aggregated
1443,1765,100,5,temporal_contact_aggregated
1443,1766,20,1,temporal_contact_aggregated
1443,1774,100,5,temporal_contact_aggregated
1443,1778,20,1,temporal_contact_aggregated
1443,1780,40,2,temporal_contact_aggregated
1443,1790,20,1,temporal_contact_aggregated
1443,1792,20,1,temporal_contact_aggregated
1443,1795,20,1,temporal_contact_aggregated
1443,1824,680,34,temporal_contact_aggregated
1443,1835,120,6,temporal_contact_aggregated
1443,1837,60,3,temporal_contact_aggregated
1443,1847,60,3,temporal_contact_aggregated
1443,1851,20,1,temporal_contact_aggregated
1443,1857,40,2,temporal_contact_aggregated
1443,1866,60,3,temporal_contact_aggregated
1443,1885,160,8,temporal_contact_aggregated
1443,1887,20,1,temporal_contact_aggregated
1443,1889,20,1,temporal_contact_aggregated
1443,1890,20,1,temporal_contact_aggregated
1443,1895,20,1,temporal_contact_aggregated
1451,1452,760,38,temporal_contact_aggregated
1451,1453,140,7,temporal_contact_aggregated
1451,1457,500,25,temporal_contact_aggregated
1451,1458,120,6,temporal_contact_aggregated
1451,1459,200,10,temporal_contact_aggregated
1451,1461,340,17,temporal_contact_aggregated
1451,1468,500,25,temporal_contact_aggregated
1451,1471,20,1,temporal_contact_aggregated
1451,1477,220,11,temporal_contact_aggregated
1451,1479,120,6,temporal_contact_aggregated
1451,1480,20,1,temporal_contact_aggregated
1451,1483,60,3,temporal_contact_aggregated
1451,1489,1000,50,temporal_contact_aggregated
1451,1493,780,39,temporal_contact_aggregated
1451,1495,520,26,temporal_contact_aggregated
1451,1498,140,7,temporal_contact_aggregated
1451,1501,1580,79,temporal_contact_aggregated
1451,1502,400,20,temporal_contact_aggregated
1451,1516,100,5,temporal_contact_aggregated
1451,1520,2580,129,temporal_contact_aggregated
1451,1522,240,12,temporal_contact_aggregated
1451,1552,20,1,temporal_contact_aggregated
1451,1562,20,1,temporal_contact_aggregated
1451,1563,200,10,temporal_contact_aggregated
1451,1574,20,1,temporal_contact_aggregated
1451,1592,400,20,temporal_contact_aggregated
1451,1594,20,1,temporal_contact_aggregated
1451,1606,40,2,temporal_contact_aggregated
1451,1613,20,1,temporal_contact_aggregated
1451,1617,20,1,temporal_contact_aggregated
1451,1637,2760,138,temporal_contact_aggregated
1451,1653,20,1,temporal_contact_aggregated
1451,1656,20,1,temporal_contact_aggregated
1451,1663,20,1,temporal_contact_aggregated
1451,1666,40,2,temporal_contact_aggregated
1451,1668,940,47,temporal_contact_aggregated
1451,1670,20,1,temporal_contact_aggregated
1451,1674,20,1,temporal_contact_aggregated
1451,1709,20,1,temporal_contact_aggregated
1451,1731,20,1,temporal_contact_aggregated
1451,1751,60,3,temporal_contact_aggregated
1451,1768,20,1,temporal_contact_aggregated
1451,1824,20,1,temporal_contact_aggregated
1451,1912,20,1,temporal_contact_aggregated
1451,1922,20,1,temporal_contact_aggregated
1452,1453,220,11,temporal_contact_aggregated
1452,1457,1120,56,temporal_contact_aggregated
1452,1458,4680,234,temporal_contact_aggregated
1452,1459,800,40,temporal_contact_aggregated
1452,1461,480,24,temporal_contact_aggregated
1452,1465,40,2,temporal_contact_aggregated
1452,1468,2260,113,temporal_contact_aggregated
1452,1471,720,36,temporal_contact_aggregated
1452,1477,3920,196,temporal_contact_aggregated
1452,1479,380,19,temporal_contact_aggregated
1452,1480,20,1,temporal_contact_aggregated
1452,1482,660,33,temporal_contact_aggregated
1452,1483,220,11,temporal_contact_aggregated
1452,1486,420,21,temporal_contact_aggregated
1452,1489,20,1,temporal_contact_aggregated
1452,1493,280,14,temporal_contact_aggregated
1452,1495,480,24,temporal_contact_aggregated
1452,1498,1400,70,temporal_contact_aggregated
1452,1500,20,1,temporal_contact_aggregated
1452,1501,240,12,temporal_contact_aggregated
1452,1502,400,20,temporal_contact_aggregated
1452,1503,40,2,temporal_contact_aggregated
1452,1511,120,6,temporal_contact_aggregated
1452,1516,120,6,temporal_contact_aggregated
1452,1520,720,36,temporal_contact_aggregated
1452,1522,1920,96,temporal_contact_aggregated
1452,1525,20,1,temporal_contact_aggregated
1452,1528,20,1,temporal_contact_aggregated
1452,1532,200,10,temporal_contact_aggregated
1452,1548,100,5,temporal_contact_aggregated
1452,1552,60,3,temporal_contact_aggregated
1452,1560,20,1,temporal_contact_aggregated
1452,1563,20,1,temporal_contact_aggregated
1452,1578,1040,52,temporal_contact_aggregated
1452,1585,40,2,temporal_contact_aggregated
1452,1592,1040,52,temporal_contact_aggregated
1452,1613,20,1,temporal_contact_aggregated
1452,1616,20,1,temporal_contact_aggregated
1452,1618,20,1,temporal_contact_aggregated
1452,1637,120,6,temporal_contact_aggregated
1452,1648,20,1,temporal_contact_aggregated
1452,1656,20,1,temporal_contact_aggregated
1452,1664,800,40,temporal_contact_aggregated
1452,1666,20,1,temporal_contact_aggregated
1452,1668,460,23,temporal_contact_aggregated
1452,1673,60,3,temporal_contact_aggregated
1452,1675,20,1,temporal_contact_aggregated
1452,1695,40,2,temporal_contact_aggregated
1452,1696,20,1,temporal_contact_aggregated
1452,1698,20,1,temporal_contact_aggregated
1452,1708,20,1,temporal_contact_aggregated
1452,1730,20,1,temporal_contact_aggregated
1452,1749,20,1,temporal_contact_aggregated
1452,1751,400,20,temporal_contact_aggregated
1452,1761,40,2,temporal_contact_aggregated
1452,1765,20,1,temporal_contact_aggregated
1452,1778,20,1,temporal_contact_aggregated
1452,1780,40,2,temporal_contact_aggregated
1452,1821,40,2,temporal_contact_aggregated
1452,1824,60,3,temporal_contact_aggregated
1452,1837,460,23,temporal_contact_aggregated
1452,1861,20,1,temporal_contact_aggregated
1452,1866,20,1,temporal_contact_aggregated
1452,1890,20,1,temporal_contact_aggregated
1452,1908,20,1,temporal_contact_aggregated
1452,1922,20,1,temporal_contact_aggregated
1453,1457,3460,173,temporal_contact_aggregated
1453,1458,360,18,temporal_contact_aggregated
1453,1459,360,18,temporal_contact_aggregated
1453,1461,1180,59,temporal_contact_aggregated
1453,1468,540,27,temporal_contact_aggregated
1453,1471,40,2,temporal_contact_aggregated
1453,1477,680,34,temporal_contact_aggregated
1453,1479,160,8,temporal_contact_aggregated
1453,1480,40,2,temporal_contact_aggregated
1453,1482,40,2,temporal_contact_aggregated
1453,1483,80,4,temporal_contact_aggregated
1453,1489,320,16,temporal_contact_aggregated
1453,1493,360,18,temporal_contact_aggregated
1453,1495,200,10,temporal_contact_aggregated
1453,1498,100,5,temporal_contact_aggregated
1453,1501,840,42,temporal_contact_aggregated
1453,1502,400,20,temporal_contact_aggregated
1453,1511,20,1,temporal_contact_aggregated
1453,1516,360,18,temporal_contact_aggregated
1453,1520,40,2,temporal_contact_aggregated
1453,1522,140,7,temporal_contact_aggregated
1453,1528,20,1,temporal_contact_aggregated
1453,1533,20,1,temporal_contact_aggregated
1453,1551,20,1,temporal_contact_aggregated
1453,1552,20,1,temporal_contact_aggregated
1453,1563,180,9,temporal_contact_aggregated
1453,1572,40,2,temporal_contact_aggregated
1453,1578,40,2,temporal_contact_aggregated
1453,1594,20,1,temporal_contact_aggregated
1453,1613,20,1,temporal_contact_aggregated
1453,1625,20,1,temporal_contact_aggregated
1453,1637,100,5,temporal_contact_aggregated
1453,1665,20,1,temporal_contact_aggregated
1453,1666,20,1,temporal_contact_aggregated
1453,1668,640,32,temporal_contact_aggregated
1453,1687,20,1,temporal_contact_aggregated
1453,1704,20,1,temporal_contact_aggregated
1453,1711,20,1,temporal_contact_aggregated
1453,1714,20,1,temporal_contact_aggregated
1453,1751,700,35,temporal_contact_aggregated
1453,1757,20,1,temporal_contact_aggregated
1453,1780,20,1,temporal_contact_aggregated
1453,1787,20,1,temporal_contact_aggregated
1453,1790,20,1,temporal_contact_aggregated
1453,1835,40,2,temporal_contact_aggregated
1453,1857,20,1,temporal_contact_aggregated
1453,1885,20,1,temporal_contact_aggregated
1453,1913,20,1,temporal_contact_aggregated
1457,1458,660,33,temporal_contact_aggregated
1457,1459,520,26,temporal_contact_aggregated
1457,1461,880,44,temporal_contact_aggregated
1457,1465,160,8,temporal_contact_aggregated
1457,1468,780,39,temporal_contact_aggregated
1457,1471,140,7,temporal_contact_aggregated
1457,1475,20,1,temporal_contact_aggregated
1457,1477,460,23,temporal_contact_aggregated
1457,1479,200,10,temporal_contact_aggregated
1457,1480,100,5,temporal_contact_aggregated
1457,1482,80,4,temporal_contact_aggregated
1457,1483,260,13,temporal_contact_aggregated
1457,1486,80,4,temporal_contact_aggregated
1457,1489,300,15,temporal_contact_aggregated
1457,1493,720,36,temporal_contact_aggregated
1457,1495,160,8,temporal_contact_aggregated
1457,1498,3100,155,temporal_contact_aggregated
1457,1500,40,2,temporal_contact_aggregated
1457,1501,360,18,temporal_contact_aggregated
1457,1502,540,27,temporal_contact_aggregated
1457,1503,300,15,temporal_contact_aggregated
1457,1511,40,2,temporal_contact_aggregated
1457,1516,340,17,temporal_contact_aggregated
1457,1520,360,18,temporal_contact_aggregated
1457,1522,2940,147,temporal_contact_aggregated
1457,1532,40,2,temporal_contact_aggregated
1457,1533,80,4,temporal_contact_aggregated
1457,1545,20,1,temporal_contact_aggregated
1457,1546,100,5,temporal_contact_aggregated
1457,1548,60,3,temporal_contact_aggregated
1457,1551,120,6,temporal_contact_aggregated
1457,1552,20,1,temporal_contact_aggregated
1457,1563,3260,163,temporal_contact_aggregated
1457,1572,20,1,temporal_contact_aggregated
1457,1578,140,7,temporal_contact_aggregated
1457,1579,20,1,temporal_contact_aggregated
1457,1585,420,21,temporal_contact_aggregated
1457,1592,40,2,temporal_contact_aggregated
1457,1613,20,1,temporal_contact_aggregated
1457,1625,40,2,temporal_contact_aggregated
1457,1637,200,10,temporal_contact_aggregated
1457,1649,20,1,temporal_contact_aggregated
1457,1653,20,1,temporal_contact_aggregated
1457,1656,40,2,temporal_contact_aggregated
1457,1663,20,1,temporal_contact_aggregated
1457,1664,80,4,temporal_contact_aggregated
1457,1665,120,6,temporal_contact_aggregated
1457,1666,320,16,temporal_contact_aggregated
1457,1668,340,17,temporal_contact_aggregated
1457,1674,60,3,temporal_contact_aggregated
1457,1675,20,1,temporal_contact_aggregated
1457,1680,20,1,temporal_contact_aggregated
1457,1684,20,1,temporal_contact_aggregated
1457,1688,40,2,temporal_contact_aggregated
1457,1695,280,14,temporal_contact_aggregated
1457,1696,40,2,temporal_contact_aggregated
1457,1697,40,2,temporal_contact_aggregated
1457,1698,80,4,temporal_contact_aggregated
1457,1700,20,1,temporal_contact_aggregated
1457,1702,40,2,temporal_contact_aggregated
1457,1711,80,4,temporal_contact_aggregated
1457,1718,20,1,temporal_contact_aggregated
1457,1727,20,1,temporal_contact_aggregated
1457,1730,240,12,temporal_contact_aggregated
1457,1732,40,2,temporal_contact_aggregated
1457,1751,820,41,temporal_contact_aggregated
1457,1752,40,2,temporal_contact_aggregated
1457,1759,20,1,temporal_contact_aggregated
1457,1761,20,1,temporal_contact_aggregated
1457,1763,20,1,temporal_contact_aggregated
1457,1764,20,1,temporal_contact_aggregated
1457,1765,20,1,temporal_contact_aggregated
1457,1767,20,1,temporal_contact_aggregated
1457,1780,20,1,temporal_contact_aggregated
1457,1787,40,2,temporal_contact_aggregated
1457,1789,20,1,temporal_contact_aggregated
1457,1790,20,1,temporal_contact_aggregated
1457,1815,100,5,temporal_contact_aggregated
1457,1819,20,1,temporal_contact_aggregated
1457,1821,80,4,temporal_contact_aggregated
1457,1833,20,1,temporal_contact_aggregated
1457,1835,100,5,temporal_contact_aggregated
1457,1837,40,2,temporal_contact_aggregated
1457,1838,20,1,temporal_contact_aggregated
1457,1851,40,2,temporal_contact_aggregated
1457,1855,20,1,temporal_contact_aggregated
1457,1857,20,1,temporal_contact_aggregated
1457,1866,20,1,temporal_contact_aggregated
1457,1885,40,2,temporal_contact_aggregated
1457,1889,40,2,temporal_contact_aggregated
1457,1890,40,2,temporal_contact_aggregated
1457,1895,40,2,temporal_contact_aggregated
1457,1906,20,1,temporal_contact_aggregated
1457,1908,20,1,temporal_contact_aggregated
1457,1911,20,1,temporal_contact_aggregated
1457,1912,60,3,temporal_contact_aggregated
1457,1913,60,3,temporal_contact_aggregated
1457,1916,20,1,temporal_contact_aggregated
1458,1459,600,30,temporal_contact_aggregated
1458,1461,2020,101,temporal_contact_aggregated
1458,1465,80,4,temporal_contact_aggregated
1458,1468,780,39,temporal_contact_aggregated
1458,1477,3260,163,temporal_contact_aggregated
1458,1479,920,46,temporal_contact_aggregated
1458,1480,40,2,temporal_contact_aggregated
1458,1482,820,41,temporal_contact_aggregated
1458,1483,180,9,temporal_contact_aggregated
1458,1486,560,28,temporal_contact_aggregated
1458,1489,40,2,temporal_contact_aggregated
1458,1493,1820,91,temporal_contact_aggregated
1458,1495,1000,50,temporal_contact_aggregated
1458,1498,820,41,temporal_contact_aggregated
1458,1501,660,33,temporal_contact_aggregated
1458,1502,600,30,temporal_contact_aggregated
1458,1503,40,2,temporal_contact_aggregated
1458,1511,60,3,temporal_contact_aggregated
1458,1516,1380,69,temporal_contact_aggregated
1458,1520,420,21,temporal_contact_aggregated
